Date,Open,High,Low,Close,Volume
2025-12-19,10120.0,10250.0,9220.0,9260.0,748244.0
2025-12-22,9170.0,9900.0,9030.0,9580.0,1126324.0
2025-12-23,9490.0,9560.0,9200.0,9410.0,391379.0
2025-12-24,9300.0,9320.0,8970.0,9080.0,340887.0
2025-12-26,9770.0,9900.0,9300.0,9480.0,668723.0
2025-12-29,9620.0,9720.0,9140.0,9220.0,303174.0
2025-12-30,9420.0,9510.0,9180.0,9360.0,302590.0
2026-01-02,9250.0,9600.0,9250.0,9370.0,346043.0
2026-01-05,9370.0,9380.0,8890.0,8960.0,372879.0
2026-01-06,8900.0,9140.0,8620.0,8660.0,344468.0
2026-01-07,8700.0,8780.0,8450.0,8550.0,313449.0
2026-01-08,8550.0,8650.0,8400.0,8410.0,148908.0
2026-01-09,8490.0,8670.0,8450.0,8580.0,216498.0
2026-01-12,8580.0,8690.0,8330.0,8420.0,143599.0
2026-01-13,8420.0,8830.0,8140.0,8340.0,252236.0
2026-01-14,8270.0,8900.0,8220.0,8600.0,496896.0
2026-01-15,8600.0,8600.0,8350.0,8450.0,97670.0
2026-01-16,8450.0,8570.0,8100.0,8200.0,217433.0
2026-01-19,8220.0,8380.0,8180.0,8280.0,153232.0
2026-01-20,8300.0,8530.0,8230.0,8450.0,142304.0
2026-01-21,8410.0,8410.0,8170.0,8260.0,121475.0
2026-01-22,8260.0,8550.0,8210.0,8260.0,203163.0
2026-01-23,8260.0,8720.0,8250.0,8570.0,187200.0
2026-01-26,8660.0,8700.0,8510.0,8600.0,99577.0
2026-01-27,8600.0,8880.0,8500.0,8780.0,154400.0
2026-01-28,8790.0,9030.0,8750.0,8840.0,186302.0
2026-01-29,8860.0,9000.0,8730.0,8930.0,146159.0
2026-01-30,8940.0,9520.0,8740.0,9350.0,781289.0
2026-02-02,9540.0,10400.0,9350.0,9380.0,1426113.0
2026-02-03,9620.0,11610.0,9620.0,10820.0,4508876.0
2026-02-04,10910.0,12980.0,10400.0,11700.0,3968495.0
2026-02-05,12260.0,15210.0,11620.0,12060.0,8275881.0
2026-02-06,12400.0,12610.0,10100.0,10390.0,1793295.0
2026-02-09,10500.0,10685.0,10240.0,10360.0,755798.0
2026-02-10,10250.0,11380.0,10220.0,10730.0,944194.0
2026-02-11,10730.0,11000.0,10400.0,10690.0,346799.0
2026-02-12,10590.0,10680.0,10400.0,10520.0,294381.0
2026-02-13,10520.0,10540.0,10220.0,10370.0,197987.0
2026-02-19,10500.0,10500.0,10200.0,10330.0,287647.0
2026-02-20,10370.0,10610.0,10340.0,10490.0,204677.0
2026-02-23,10620.0,11080.0,10620.0,10810.0,308097.0
2026-02-24,10910.0,10910.0,10320.0,10400.0,260358.0
2026-02-25,10400.0,10760.0,10350.0,10640.0,174299.0
2026-02-26,10700.0,10740.0,10280.0,10350.0,189037.0
2026-02-27,10300.0,10590.0,10170.0,10200.0,210581.0
2026-03-03,10070.0,10300.0,9830.0,9900.0,203262.0
2026-03-04,9730.0,9790.0,8400.0,8450.0,343214.0
2026-03-05,8850.0,9350.0,8840.0,9230.0,174484.0
2026-03-06,9050.0,9350.0,8950.0,9290.0,63848.0
