Date,Open,High,Low,Close,Volume
2025-12-19,6310.0,6400.0,6310.0,6390.0,53024.0
2025-12-22,6390.0,6430.0,6370.0,6400.0,49549.0
2025-12-23,6430.0,6490.0,6370.0,6410.0,78336.0
2025-12-24,6450.0,6460.0,6370.0,6430.0,48940.0
2025-12-26,6430.0,6450.0,6370.0,6380.0,43288.0
2025-12-29,6400.0,6400.0,6270.0,6290.0,74222.0
2025-12-30,6270.0,6290.0,6220.0,6250.0,38814.0
2026-01-02,6250.0,6300.0,6190.0,6210.0,73031.0
2026-01-05,6210.0,6230.0,6130.0,6190.0,65900.0
2026-01-06,6210.0,6210.0,6110.0,6130.0,57741.0
2026-01-07,6170.0,6170.0,6020.0,6050.0,88813.0
2026-01-08,6050.0,6060.0,5930.0,5940.0,73720.0
2026-01-09,5940.0,6000.0,5910.0,5960.0,52383.0
2026-01-12,5970.0,6040.0,5960.0,6020.0,61203.0
2026-01-13,6050.0,6050.0,5960.0,6020.0,55636.0
2026-01-14,6020.0,6040.0,5950.0,6010.0,52772.0
2026-01-15,6030.0,6050.0,5945.0,6040.0,64517.0
2026-01-16,6050.0,6050.0,5980.0,6010.0,53685.0
2026-01-19,6020.0,6030.0,5930.0,5950.0,67631.0
2026-01-20,5960.0,6100.0,5960.0,6010.0,75661.0
2026-01-21,6010.0,6020.0,5560.0,5910.0,116690.0
2026-01-22,5920.0,6000.0,5900.0,5930.0,112578.0
2026-01-23,5980.0,6030.0,5920.0,6010.0,98266.0
2026-01-26,6020.0,6180.0,5950.0,6160.0,176612.0
2026-01-27,6170.0,6190.0,6110.0,6140.0,55377.0
2026-01-28,6140.0,6200.0,6080.0,6110.0,88654.0
2026-01-29,6110.0,6140.0,5980.0,6130.0,127822.0
2026-01-30,6130.0,6130.0,6030.0,6070.0,77156.0
2026-02-02,6060.0,6060.0,5880.0,5930.0,153271.0
2026-02-03,6010.0,6050.0,5970.0,6050.0,80286.0
2026-02-04,6050.0,6160.0,6010.0,6160.0,123781.0
2026-02-05,6160.0,6280.0,6130.0,6160.0,124228.0
2026-02-06,6160.0,6160.0,6000.0,6100.0,81509.0
2026-02-09,6110.0,6200.0,6070.0,6100.0,69864.0
2026-02-10,6100.0,6170.0,6100.0,6170.0,65614.0
2026-02-11,6200.0,6260.0,6150.0,6170.0,90923.0
2026-02-12,6170.0,6200.0,6140.0,6180.0,60308.0
2026-02-13,6170.0,6200.0,6140.0,6190.0,52890.0
2026-02-19,6200.0,6510.0,6200.0,6500.0,289889.0
2026-02-20,6590.0,6685.0,6470.0,6620.0,278258.0
2026-02-23,6700.0,6730.0,6500.0,6670.0,149271.0
2026-02-24,6680.0,6700.0,6590.0,6630.0,107563.0
2026-02-25,6650.0,6660.0,6540.0,6570.0,181105.0
2026-02-26,6590.0,6590.0,6330.0,6360.0,189407.0
2026-02-27,6350.0,6370.0,6190.0,6300.0,153899.0
2026-03-03,6210.0,6340.0,6150.0,6150.0,161448.0
2026-03-04,6150.0,6160.0,5630.0,5660.0,287210.0
2026-03-05,5950.0,6140.0,5900.0,6110.0,150436.0
2026-03-06,6100.0,6170.0,6010.0,6170.0,96802.0
